35.08400	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.11700	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.15000	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.18400	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.21700	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.25000	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.28400	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.31700	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.35000	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.38400	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.41700	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.45000	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.48400	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.51700	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.55000	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.58400	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.61700	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.65000	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.68400	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.71700	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.75000	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.78400	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.81700	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.85000	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.88400	-2.00002	-0.49998	0.00031	0.00000	0.00001
35.91700	-2.00002	-0.49998	0.00032	0.00000	0.00001
35.95000	-2.00002	-0.49998	0.00032	0.00000	0.00001
35.98400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.01700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.05000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.08400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.11700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.15000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.18400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.21700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.25000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.28400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.31700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.35000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.38400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.41700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.45000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.48400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.51700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.55000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.58400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.61700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.65000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.68400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.71700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.75000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.78400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.81700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.85000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.88400	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.91700	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.95000	-2.00002	-0.49998	0.00032	0.00000	0.00001
36.98400	-2.00002	-0.49998	0.00032	0.00000	0.00001
37.01700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.05000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.08400	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.11700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.15000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.18400	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.21700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.25000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.28400	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.31700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.35000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.38400	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.41700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.45000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.48400	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.51700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.55000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.58400	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.61700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.65000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.68400	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.71700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.75000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.78400	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.81700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.85000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.88400	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.91700	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.95000	-2.00002	-0.49998	0.00033	0.00000	0.00001
37.98400	-2.00002	-0.49998	0.00033	0.00000	0.00001
38.01700	-2.00002	-0.49998	0.00033	0.00000	0.00001
38.05000	-2.00002	-0.49998	0.00033	0.00000	0.00001
38.08400	-2.00002	-0.49998	0.00033	0.00000	0.00001
38.11700	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.15000	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.18400	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.21700	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.25000	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.28400	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.31700	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.35000	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.38400	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.41700	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.45000	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.48400	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.51700	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.55000	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.58400	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.61700	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.65000	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.68400	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.71700	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.75000	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.78400	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.81700	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.85000	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.88400	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.91700	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.95000	-2.00002	-0.49998	0.00034	0.00000	0.00001
38.98400	-2.00002	-0.49998	0.00034	0.00000	0.00001
39.01700	-2.00002	-0.49998	0.00034	0.00000	0.00001
39.05000	-2.00002	-0.49998	0.00034	0.00000	0.00001
39.08400	-2.00002	-0.49998	0.00034	0.00000	0.00001
39.11700	-2.00002	-0.49998	0.00034	0.00000	0.00001
39.15000	-2.00002	-0.49998	0.00034	0.00000	0.00001
39.18400	-2.00002	-0.49998	0.00034	0.00000	0.00001
39.21700	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.25000	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.28400	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.31700	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.35000	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.38400	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.41700	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.45000	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.48400	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.51700	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.55000	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.58400	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.61700	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.65000	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.68400	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.71700	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.75000	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.78400	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.81700	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.85000	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.88400	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.91700	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.95000	-2.00002	-0.49998	0.00035	0.00000	0.00001
39.98400	-2.00002	-0.49998	0.00035	0.00000	0.00001
40.01700	-2.00002	-0.49998	0.00035	0.00000	0.00001
40.05000	-2.00002	-0.49998	0.00035	0.00000	0.00001
40.08400	-2.00002	-0.49998	0.00035	0.00000	0.00001
40.11700	-2.00002	-0.49998	0.00035	0.00000	0.00001
40.15000	-2.00002	-0.49998	0.00035	0.00000	0.00001
40.18400	-2.00002	-0.49998	0.00035	0.00000	0.00001
40.21700	-2.00002	-0.49998	0.00035	0.00000	0.00001
40.25000	-2.00002	-0.49998	0.00035	0.00000	0.00001
